Memory Usage,Inference_Time,Model_Output
0,275,4
0,263,0
0,263,0
0,274,0
0,271,0
0,276,5
0,275,0
0,280,4
0,272,0
0,278,0
0,262,0
0,276,2
0,270,0
0,273,0
0,272,0
0,263,0
0,264,0
0,274,0
0,265,0
0,273,0
0,272,3
0,275,0
0,411,4
0,264,0
0,273,0
0,271,0
0,265,0
0,278,4
0,255,0
0,266,0
0,274,0
0,277,0
0,274,4
0,264,0
0,264,0
0,272,0
0,273,0
0,272,0
0,271,0
0,268,0
0,272,0
0,277,3
0,272,5
0,277,0
0,271,0
0,268,0
0,268,0
24,279,0
0,262,0
0,279,5
0,270,0
0,277,5
0,272,4
0,276,0
0,269,0
0,267,0
0,276,5
0,276,0
0,263,0
0,274,0
0,274,3
0,264,0
0,260,0
0,279,0
0,273,0
0,277,0
0,275,0
0,274,0
4.29E+09,349,0
0,266,0
0,273,3
0,276,0
0,270,0
0,279,0
0,274,0
0,278,5
0,272,4
0,274,0
0,264,0
0,266,0
0,262,0
0,267,0
0,274,2
0,277,3
0,272,0
0,275,0
0,272,0
0,266,0
0,273,0
0,273,0
0,275,0
0,279,4
0,255,0
0,274,0
0,274,0
0,264,0
0,266,3
0,264,0
0,270,5
0,279,3
0,270,0
0,274,0
0,260,0
0,266,0
0,262,0
4.29E+09,279,0
0,269,0
0,279,0
0,267,0
0,273,0
0,272,0
0,273,0
0,270,0
0,278,0
0,273,0
0,263,0
0,266,0
0,278,0
0,275,4
0,276,0
0,272,3
0,273,0
0,271,0
0,277,0
0,272,0
0,273,0
0,260,0
0,267,0
0,272,0
0,277,0
0,263,0
0,273,0
0,273,0
0,271,0
0,280,4
0,433,0
0,268,0
0,278,4
0,275,5
0,276,0
0,272,0
0,278,0
0,271,0
0,265,0
0,268,0
0,275,0
0,274,0
0,274,0
0,260,0
0,273,0
0,274,4
0,436,0
0,264,0
0,277,0
0,270,0
0,279,0
0,273,0
0,276,5
0,273,0
0,279,0
0,272,0
0,277,0
0,271,0
0,457,0
0,271,0
0,274,0
0,275,4
0,275,0
0,272,4
0,279,3
0,274,3
0,276,4
0,428,4
0,276,0
0,274,3
0,277,4
0,275,4
0,277,3
0,274,0
0,275,0
0,272,0
0,273,0
0,276,4
0,276,0
0,268,0
0,276,0
0,272,0
0,267,0
0,270,0
0,279,0
0,261,0
0,278,0
0,261,0
0,279,0
0,262,0
0,264,0
0,259,0
0,274,0
0,273,5
0,278,4
0,275,4
0,274,0
0,270,0
0,278,5
0,274,5
0,268,0
0,267,0
0,276,4
0,267,0
0,275,0
0,261,0
0,274,0
0,268,0
0,277,3
0,256,0
0,277,0
0,260,0
0,273,0
0,275,5
0,273,0
0,268,0
0,278,4
0,275,0
0,270,0
0,274,0
0,266,0
0,270,0
0,275,0
0,270,0
0,273,0
0,274,5
0,264,0
0,269,0
0,276,0
0,272,4
0,277,0
0,272,0
0,269,0
0,274,0
0,279,3
0,270,0
0,260,0
0,272,4
0,264,0
0,272,0
0,276,0
0,270,0
0,277,0
4.29E+09,435,0
0,278,5
0,264,0
0,272,0
0,259,0
0,279,0
0,274,0
0,278,0
0,270,0
0,275,0
0,268,0
0,268,0
32,304,4
0,277,0
0,267,0
0,418,4
24,273,0
0,272,0
0,268,0
0,276,0
0,263,0
0,275,0
0,259,0
0,272,0
0,271,0
0,279,0
0,273,3
0,278,5
0,275,0
4.29E+09,287,0
0,275,5
0,272,0
0,263,0
0,276,0
0,270,0
0,276,0
0,275,0
0,274,0
0,271,0
0,273,0
0,271,0
0,279,0
0,271,0
0,275,0
2324,274,0
0,274,0
0,274,5
4.29E+09,287,0
0,270,0
0,274,0
0,271,0
4.29E+09,466,0
0,269,0
0,278,0
0,272,0
0,277,0
0,273,0
0,266,0
0,271,0
0,280,0
0,271,4
0,274,0
0,274,5
0,277,3
0,264,0
0,276,0
0,274,0
0,275,0
0,271,0
0,277,0
0,262,0
0,267,0
0,269,0
0,264,0
0,270,0
0,266,0
0,270,0
0,267,0
0,255,0
0,273,0
0,262,0
0,429,0
0,275,0
0,277,0
0,270,0
0,273,0
0,272,0
0,276,0
0,263,0
0,275,0
0,274,4
0,276,0
0,271,0
0,275,0
0,271,0
0,264,0
0,272,0
0,272,0
0,260,0
0,267,0
0,262,0
0,273,0
0,273,0
0,276,0
0,267,0
0,273,0
0,272,0
0,275,0
0,265,0
0,276,0
0,273,4
0,275,0
0,272,0
0,273,0
0,271,0
0,277,4
0,270,0
0,264,0
0,259,0
0,277,0
0,269,0
0,278,3
4.29E+09,455,0
0,279,5
0,271,0
0,275,0
0,273,0
0,264,0
0,271,5
0,272,0
0,256,0
0,279,4
0,270,0
0,276,0
0,272,0
0,278,0
0,273,0
0,267,0
0,272,0
0,275,0
0,335,0
0,274,0
0,274,4
0,275,0
0,265,0
0,279,0
0,268,0
0,290,0
0,269,0
0,267,0
0,273,5
0,278,0
0,268,0
0,277,0
0,274,0
0,277,4
0,270,0
0,275,0
0,270,0
0,275,0
0,270,0
0,265,0
0,271,0
0,276,0
0,270,0
0,278,2
24,274,0
0,271,0
0,273,5
0,279,4
0,275,4
0,278,0
0,274,0
0,275,0
0,270,0
0,278,4
0,273,0
0,267,0
0,274,2
0,276,0
0,270,0
0,273,0
0,268,0
0,275,0
0,261,0
0,276,0
0,270,0
0,276,0
0,279,0
0,278,3
0,269,0
0,277,0
0,261,0
0,267,0
0,264,0
0,267,0
0,272,0
0,267,0
0,255,0
0,264,0
0,270,0
0,276,0
0,272,0
0,267,0
0,272,0
0,271,0
0,272,0
0,275,0
0,273,5
0,277,0
0,270,0
0,270,0
0,274,0
0,268,0
0,270,0
0,275,0
2324,435,0
0,279,0
0,275,0
0,273,0
0,272,0
0,275,0
0,272,0
0,273,0
0,268,0
0,278,5
0,268,0
0,268,0
0,273,0
0,267,0
0,271,5
0,276,5
0,270,0
0,276,5
0,270,0
0,274,4
0,274,0
0,273,0
0,271,0
0,264,0
0,264,0
0,275,0
4.29E+09,370,0
0,277,4
0,274,4
0,277,0
0,271,0
0,274,0
0,269,0
0,268,0
0,272,0
0,276,0
0,271,0
0,277,0
0,270,0
0,276,0
0,434,0
0,273,0
0,271,0
0,276,0
0,276,3
0,272,0
0,272,0
0,271,0
0,262,0
0,274,0
0,273,0
0,276,4
0,264,0
0,276,4
0,273,5
0,276,3
0,274,5
0,275,0
0,273,0
0,268,0
0,271,0
0,277,0
0,277,0
0,276,0
0,262,0
0,277,4
0,272,0
0,278,5
0,273,3
0,274,0
0,273,2
0,276,0
0,262,0
0,268,0
0,273,0
0,279,4
0,272,0
0,276,0
0,263,0
0,276,0
0,265,0
0,273,0
0,267,0
0,274,0
0,272,0
0,267,0
0,272,0
0,272,0
0,273,5
0,275,0
0,271,0
0,276,0
0,273,0
0,275,0
0,273,4
0,276,0
0,270,0
0,275,0
0,269,0
0,276,0
0,262,0
0,277,4
0,272,0
0,278,4
0,271,0
0,276,5
0,273,3
0,279,4
0,271,0
0,279,5
0,260,0
0,272,0
0,261,0
0,277,0
0,275,0
0,274,0
0,274,0
0,279,5
0,271,0
0,277,0
0,274,0
0,274,0
0,260,0
0,275,3
0,275,0
0,275,5
0,264,0
0,275,0
0,271,4
0,259,0
0,269,0
0,277,0
0,273,0
0,276,0
0,271,0
0,277,0
0,274,5
0,277,0
0,274,3
0,276,0
0,274,0
0,275,0
0,263,0
0,266,0
0,272,0
0,267,0
4.29E+09,348,0
0,279,0
0,271,0
0,276,0
0,274,0
0,277,0
0,272,4
0,278,0
0,261,0
0,276,0
0,273,0
0,278,0
0,273,0
0,275,0
4.29E+09,321,0
0,278,0
0,261,0
0,279,0
0,275,0
0,276,0
0,272,4
0,277,0
0,271,0
0,263,0
0,274,3
0,273,0
0,272,3
0,277,2
0,273,0
0,277,5
0,269,0
0,276,4
0,271,0
0,276,0
0,270,0
24,275,0
0,271,0
0,278,0
0,274,5
0,275,0
0,270,0
0,277,0
0,274,0
4.29E+09,278,0
0,263,0
0,277,4
0,269,0
0,276,0
0,273,4
0,263,0
0,267,0
0,272,0
0,261,0
0,274,0
0,269,0
0,277,5
0,268,0
0,275,0
0,255,0
0,279,0
0,273,4
0,273,0
0,269,0
0,274,0
0,266,0
0,275,0
0,272,0
0,276,0
0,274,5
4.29E+09,428,0
192,413,0
0,275,4
0,271,5
0,278,3
0,271,0
0,273,0
0,268,0
0,277,4
0,270,0
0,279,4
0,272,0
0,264,0
0,264,0
0,278,0
0,274,0
0,276,0
0,268,0
0,276,4
0,269,0
0,275,0
0,271,0
0,277,0
0,264,0
0,275,0
0,271,0
0,275,0
0,263,0
4.29E+09,278,0
0,264,0
0,277,0
0,270,0
0,266,0
0,273,5
0,276,0
0,261,0
0,277,0
0,272,0
0,276,0
0,272,0
0,279,0
0,272,5
0,275,0
0,274,4
0,267,0
0,273,4
0,278,4
0,272,0
0,274,0
0,274,0
4.29E+09,473,0
0,273,4
0,264,0
0,266,0
0,277,5
0,263,0
0,276,0
0,274,4
0,276,0
0,275,3
0,267,0
0,273,0
0,265,0
0,262,0
0,275,0
0,272,0
0,273,0
0,275,5
0,276,0
0,263,0
0,275,0
24,273,0
0,272,0
0,268,0
0,263,0
0,273,0
0,278,0
0,268,0
0,275,0
0,271,0
0,265,0
0,275,3
0,273,0
0,259,0
0,274,0
0,260,0
0,278,4
24,271,3
0,278,4
0,270,0
0,273,0
0,273,3
0,276,4
0,278,3
0,278,5
0,273,4
0,273,0
0,271,0
0,272,0
0,263,0
0,278,0
0,276,0
0,273,0
0,273,5
0,275,0
0,270,0
0,278,0
0,259,0
0,272,0
0,272,0
0,277,4
0,261,0
0,264,0
0,269,0
0,264,0
0,272,0
0,274,0
0,269,0
0,277,0
0,260,0
0,269,0
0,274,0
0,278,0
0,273,0
0,274,0
0,270,0
0,273,0
0,270,0
0,433,4
0,273,3
0,273,0
0,273,4
0,275,0
0,271,0
0,277,0
0,264,0
0,265,0
0,276,4
0,266,0
0,264,0
0,267,0
0,271,0
0,259,0
0,274,0
0,264,0
0,270,0
0,275,0
0,272,0
0,268,0
0,272,0
0,273,0
0,260,0
0,265,0
0,271,0
4.29E+09,366,0
0,272,0
0,264,0
0,274,0
0,278,0
0,263,0
0,276,0
0,260,0
24,276,0
0,272,0
0,278,0
0,264,0
0,276,4
0,275,4
0,276,3
0,271,0
0,276,0
32,277,0
0,279,5
0,261,0
0,276,0
0,273,0
4.29E+09,414,0
0,263,0
0,267,0
0,272,4
0,271,0
0,273,0
0,270,0
0,273,0
0,269,0
0,275,0
0,276,0
0,273,5
0,273,0
4.29E+09,278,0
0,276,0
0,271,0
0,270,0
0,274,4
0,278,0
0,265,0
0,277,0
0,274,0
0,263,0
0,274,4
0,274,0
0,274,5
0,269,0
0,267,0
0,278,0
0,270,0
0,304,0
0,270,0
0,264,0
4.29E+09,278,3
0,279,0
0,273,0
0,277,0
0,274,4
0,273,0
0,268,0
0,276,3
0,274,4
0,278,0
0,271,0
0,277,0
0,271,0
0,279,0
0,273,4
0,277,0
0,272,4
0,264,0
0,272,0
0,276,4
0,263,0
2324,277,0
0,271,0
0,259,0
0,412,0
0,259,0
0,273,0
0,278,3
4.29E+09,465,0
0,278,5
0,273,0
0,275,0
0,273,4
0,312,0
0,272,0
0,276,0
0,276,4
0,272,0
0,273,4
0,273,0
0,271,0
0,277,0
0,271,0
0,276,3
0,272,0
0,275,0
0,264,0
0,276,0
0,261,0
0,275,0
0,272,3
0,276,0
0,262,0
0,278,0
0,274,5
0,275,0
0,271,0
0,275,0
0,272,0
0,275,0
0,269,0
4.29E+09,436,0
0,263,0
0,277,0
0,269,0
0,278,0
0,267,0
0,276,3
0,259,0
0,279,3
0,273,0
0,276,0
0,266,0
0,271,3
0,269,0
0,275,3
0,276,4
0,279,0
0,272,5
0,276,0
0,273,2
4.29E+09,336,0
0,274,0
0,273,0
0,271,3
0,277,0
0,269,0
0,279,0
0,272,0
0,278,0
0,264,0
0,273,0
0,268,0
0,271,0
0,272,0
0,277,0
0,271,0
0,268,0
0,268,0
0,265,0
0,264,0
0,273,0
0,260,0
0,264,0
0,272,0
0,276,4
0,273,0
0,274,0
0,273,3
0,275,0
0,262,0
0,275,0
0,264,0
0,264,0
0,265,0
0,278,4
0,271,0
0,274,0
0,274,3
0,278,4
0,269,0
0,267,0
0,272,0
0,276,0
0,274,5
0,275,0
0,272,0
0,279,0
0,272,0
4.29E+09,418,0
0,259,0
0,275,0
0,273,0
0,263,0
0,270,0
0,278,0
0,266,0
0,279,0
0,346,0
0,276,0
0,264,0
0,275,0
24,269,0
0,301,0
0,271,3
0,280,4
0,270,0
0,278,0
0,274,5
0,275,0
2324,270,0
0,276,0
0,273,0
0,274,0
0,271,5
4.29E+09,412,3
0,273,4
4.29E+09,470,0
0,272,0
0,275,0
0,255,0
0,279,4
0,263,0
0,275,0
0,271,0
0,272,0
0,271,0
0,267,0
0,269,0
0,278,0
4.29E+09,399,0
0,277,4
0,270,0
0,263,0
0,273,5
0,276,0
0,271,0
0,277,4
0,260,0
0,279,0
0,272,0
0,278,4
0,273,5
0,279,0
0,271,0
0,275,0
0,261,0
0,267,0
0,268,0
0,264,0
24,275,3
0,273,0
0,274,0
0,277,4
0,274,0
0,275,0
0,275,4
0,275,4
0,270,0
0,278,4
0,271,0
0,275,0
0,271,0
0,277,0
0,271,0
0,268,0
0,260,0
0,267,0
0,271,0
0,276,0
0,270,0
0,273,0
0,271,0
0,275,0
0,262,0
0,268,0
0,259,0
0,275,0
0,271,0
0,274,0
0,262,0
0,277,0
0,274,0
0,275,0
0,273,4
0,264,0
0,273,4
0,273,0
0,272,5
0,280,4
0,263,0
0,277,0
0,275,3
0,273,0
0,275,0
0,278,0
0,274,0
0,276,0
0,272,0
0,277,3
0,274,0
0,279,0
4.29E+09,423,0
0,276,0
0,269,0
0,267,0
0,271,0
0,423,0
0,272,0
0,275,4
0,269,0
0,277,4
0,271,0
0,278,0
0,272,0
0,268,0
0,272,0
0,275,0
0,267,3
0,259,0
0,272,3
0,274,0
0,270,0
0,276,3
0,275,5
0,275,0
0,264,0
0,268,0
0,271,0
0,279,0
0,263,0
0,277,0
0,266,0
0,278,0
0,269,0
0,277,4
0,272,0
0,277,0
0,272,5
0,264,0
32,271,0
0,279,0
0,267,0
0,276,0
0,270,0
0,274,0
0,274,0
0,278,5
0,273,0
0,277,5
0,262,0
0,274,0
0,271,0
0,279,0
0,273,5
24,276,5
0,272,0
0,279,0
0,275,0
0,279,0
0,271,0
0,270,0
0,263,0
0,278,0
0,272,0
0,278,0
0,269,0
0,275,0
0,271,0
0,277,3
0,265,0
0,433,0
0,270,0
0,274,0
0,264,0
0,263,0
0,264,0
0,275,0
0,264,0
0,278,0
0,272,0
24,275,3
0,274,4
0,277,5
0,262,0
0,279,5
0,269,0
0,275,0
0,273,0
0,276,0
0,278,5
0,279,0
0,273,0
0,268,0
0,269,0
0,279,0
0,260,0
0,277,0
0,271,3
0,275,0
0,271,0
0,275,0
0,268,0
0,277,0
0,263,0
0,268,0
0,271,0
0,277,0
0,264,0
0,274,0
0,267,0
0,277,5
0,270,4
0,266,0
0,273,4
0,277,0
0,272,0
0,269,0
0,272,0
0,273,0
0,264,0
0,273,0
0,271,0
0,278,0
0,270,0
0,259,0
0,263,0
0,275,0
0,270,0
0,265,0
0,272,0
4.29E+09,473,0
0,270,0
0,275,0
0,270,0
0,282,3
0,273,0
0,276,3
0,268,0
0,275,0
0,273,4
0,264,0
0,276,0
0,265,0
0,260,0
0,276,4
0,273,0
0,275,0
0,266,3
0,278,0
0,272,4
0,276,0
0,271,5
0,276,0
0,273,0
0,266,0
0,274,5
0,274,0
0,272,0
0,433,0
0,264,0
0,275,0
0,272,0
0,275,0
0,272,0
0,275,0
0,272,0
0,264,0
0,273,0
0,276,3
0,273,0
0,278,0
0,271,0
0,279,0
0,269,0
0,279,3
0,279,3
0,275,1
0,265,0
0,279,0
0,271,0
0,279,0
4.29E+09,271,0
0,264,0
0,270,0
0,277,5
0,273,4
0,275,0
0,259,0
0,276,4
0,274,5
0,278,0
0,262,0
0,266,0
0,271,0
0,277,4
0,270,0
0,275,3
0,262,0
0,274,0
0,263,0
0,278,5
0,272,0
2324,278,0
0,272,0
0,278,4
24,272,0
0,278,0
0,268,0
0,266,0
4.29E+09,458,0
0,265,0
0,274,0
0,265,0
0,271,5
0,275,0
0,274,0
0,283,0
0,259,0
0,279,3
0,272,0
0,277,0
0,275,0
0,266,0
0,277,0
0,278,0
0,272,0
0,275,0
0,264,0
0,268,0
0,272,0
0,276,0
0,268,0
0,277,0
0,273,5
0,267,0
0,279,0
0,273,0
0,270,0
0,277,4
0,271,0
0,442,0
4.29E+09,291,0
0,273,0
0,274,0
0,274,0
0,273,4
0,274,0
0,272,4
0,273,0
0,272,0
0,267,0
0,263,0
0,279,0
0,272,0
0,278,0
0,271,0
4.29E+09,286,0
0,270,0
0,274,5
0,275,4
0,277,0
2324,273,0
0,276,4
0,270,0
0,260,0
0,269,0
0,276,4
0,272,0
4.29E+09,462,0
0,273,0
0,276,0
0,269,0
0,278,0
0,273,0
0,268,0
0,260,0
0,259,0
0,378,0
0,277,0
0,273,5
0,276,0
0,274,0
0,277,4
0,274,0
0,275,0
0,272,0
0,267,0
0,260,0
0,279,0
0,438,0
0,274,0
0,271,0
0,275,0
0,264,0
0,271,0
0,273,0
0,278,0
0,260,0
0,269,0
0,273,0
0,274,0
0,266,0
0,265,0
0,271,0
0,276,0
0,260,0
0,276,0
0,264,0
0,277,4
0,275,0
0,274,0
0,268,0
0,278,5
0,264,0
0,276,4
0,271,0
0,275,0
0,330,0
24,273,0
0,269,0
0,276,0
0,265,0
0,264,0
0,263,0
0,266,0
0,272,5
0,273,0
0,273,0
0,278,5
0,271,0
0,279,3
0,269,0
0,282,4
0,271,0
0,452,5
0,273,3
0,278,0
0,274,5
0,275,0
0,275,0
0,278,0
0,261,0
0,278,0
0,276,0
0,279,4
0,274,5
0,274,0
0,269,0
0,275,0
0,273,0
0,278,0
0,274,4
0,276,0
0,274,4
0,263,0
0,261,0
0,275,5
0,271,0
0,278,0
0,263,0
0,267,0
0,268,4
0,277,5
0,266,0
0,275,0
0,264,0
0,275,0
0,273,0
0,277,0
0,275,0
0,274,3
0,272,0
0,274,0
0,273,5
0,276,0
0,271,5
0,265,0
0,274,0
0,276,0
0,262,0
0,269,0
0,260,0
0,274,0
4.29E+09,339,0
0,276,0
0,271,0
0,276,5
0,273,0
0,265,0
0,255,0
0,279,3
0,272,0
0,272,0
0,297,0
0,267,0
0,264,0
0,263,0
0,272,0
0,273,0
0,274,4
0,275,3
0,275,0
0,263,0
0,272,0
0,278,0
0,267,4
0,267,0
0,271,5
0,275,0
0,271,0
0,272,0
0,272,0
0,276,0
2324,277,0
0,280,4
0,273,0
0,274,0
0,262,0
0,274,0
0,273,0
0,279,4
0,274,4
0,276,0
0,273,0
0,277,0
0,271,0
0,274,3
0,277,5
0,279,0
0,276,4
0,273,0
0,273,0
0,264,0
0,262,0
0,276,0
4.29E+09,377,0
0,277,0
0,277,0
0,273,0
0,273,0
0,264,0
0,268,0
0,281,0
0,273,0
0,279,3
0,272,0
24,276,3
0,271,0
0,276,5
4.29E+09,278,3
0,275,0
0,272,5
0,265,0
0,279,4
0,329,0
4.29E+09,380,3
0,270,0
0,273,0
0,275,0
0,270,0
0,265,0
0,264,0
0,273,0
0,271,0
0,275,0
0,272,3
0,268,0
0,260,0
0,263,0
0,279,0
0,274,0
0,261,0
0,276,0
0,271,0
24,264,0
0,274,5
0,278,0
0,271,0
0,279,0
0,276,0
0,264,0
0,279,0
0,276,0
0,275,0
0,276,0
0,274,5
0,275,0
0,275,4
4.29E+09,346,0
0,268,0
0,277,0
0,275,0
0,277,4
4.29E+09,283,3
0,277,0
0,263,0
0,278,0
0,271,4
0,265,0
0,290,0
0,277,4
0,270,0
0,267,0
0,272,3
0,266,0
0,260,0
0,279,3
0,274,4
0,275,5
0,271,4
0,266,0
0,264,0
0,279,5
0,271,0
0,274,0
0,325,3
0,278,0
0,272,0
24,267,0
0,271,0
0,277,0
0,271,5
4.29E+09,416,0
0,272,0
0,279,0
0,262,0
0,272,4
0,271,0
0,270,0
0,260,0
0,279,4
0,265,0
0,279,0
0,269,0
0,275,0
0,342,0
0,277,5
0,262,0
0,267,0
0,265,0
0,277,0
0,313,0
4.29E+09,355,0
0,267,0
0,264,0
0,269,0
0,277,0
0,261,0
0,277,5
0,273,4
0,277,4
0,263,0
0,274,0
0,271,0
0,279,0
0,270,0
0,269,0
0,272,0
0,279,3
0,270,0
0,274,0
0,271,0
0,275,0
0,271,0
0,440,0
0,275,0
0,278,0
0,269,0
0,276,0
0,271,0
24,276,5
0,262,0
0,277,5
0,270,0
0,265,0
0,263,0
0,278,0
0,267,0
0,267,0
0,270,0
24,275,0
0,261,0
0,273,0
0,260,0
0,282,0
0,269,0
0,264,0
0,263,0
0,267,0
0,262,0
0,265,0
0,262,0
0,266,0
0,272,0
0,315,0
24,269,0
0,276,0
4.29E+09,399,0
0,268,0
0,272,0
0,276,0
0,270,0
0,276,0
0,271,0
0,268,0
0,274,4
0,278,3
0,255,0
0,273,0
0,274,0
0,266,0
0,271,0
0,266,0
4.29E+09,273,0
0,273,0
0,270,0
0,274,0
4.29E+09,272,0
2324,260,0
0,267,0
0,276,3
0,272,4
0,268,0
0,261,0
0,267,0
4.29E+09,462,0
0,275,3
0,271,0
0,279,4
0,263,0
0,275,0
0,270,0
0,277,4
0,261,0
0,275,0
0,272,0
0,274,0
0,264,0
0,265,0
0,266,3
0,278,0
0,275,0
0,268,0
0,270,0
0,264,0
0,271,4
0,277,0
0,266,0
0,274,0
0,267,0
0,277,0
0,272,4
24,268,0
0,270,0
0,273,0
0,273,0
0,276,0
0,270,0
0,273,0
0,263,0
0,276,0
0,273,5
0,275,0
0,272,0
0,273,0
0,272,0
0,267,0
0,261,0
0,276,3
0,272,0
0,275,0
0,269,0
0,276,3
0,263,0
0,272,0
0,260,0
0,271,0
0,268,0
0,276,0
0,272,0
0,275,0
0,273,0
24,274,0
0,263,0
24,273,0
0,274,0
0,278,0
0,273,3
0,277,3
0,272,0
0,269,0
0,271,0
0,277,3
0,271,0
0,277,0
0,269,0
0,277,0
0,264,0
0,265,0
0,256,0
0,274,0
0,255,0
0,279,5
0,270,0
0,278,0
0,270,0
0,275,0
4.29E+09,269,0
0,276,0
0,264,0
0,275,0
0,269,0
2324,277,0
24,273,4
0,266,0
24,270,0
0,275,0
0,272,0
0,278,5
4.29E+09,463,2
0,271,0
0,266,0
0,273,0
0,275,0
0,275,0
0,271,0
0,277,0
0,272,5
0,266,0
0,270,0
0,275,0
0,271,0
0,276,3
0,275,5
0,275,0
0,271,0
0,275,0
0,269,0
0,265,0
24,272,0
0,275,3
0,263,0
0,276,0
0,275,0
0,274,0
0,272,0
0,276,4
0,266,0
0,274,0
0,272,5
0,273,0
0,262,0
0,275,0
0,272,4
0,276,0
0,273,0
0,267,0
4.29E+09,270,0
0,275,0
0,272,5
0,275,0
0,271,0
0,274,0
0,269,0
0,278,0
0,260,0
0,276,0
0,279,4
0,276,5
0,264,0
0,272,0
0,271,0
0,275,0
2324,422,0
0,278,2
0,270,0
0,277,0
0,266,0
0,276,4
0,275,5
4.29E+09,276,0
2324,386,0
0,268,0
0,270,4
0,276,0
4.29E+09,270,3
0,275,0
0,275,0
0,394,0
0,268,0
0,286,0
0,259,0
0,263,0
0,271,0
0,277,5
0,273,0
0,276,0
0,267,0
0,277,0
0,274,5
0,273,0
0,277,0
0,274,0
0,272,0
0,296,0
0,261,0
0,272,0
0,268,0
0,276,0
0,267,0
0,275,0
0,271,3
0,280,0
0,272,0
0,279,4
0,274,3
0,320,0
0,271,5
4.29E+09,300,0
0,261,0
0,314,3
0,264,0
0,267,0
0,270,0
0,275,0
0,268,0
0,283,0
0,270,0
0,273,0
0,268,0
0,274,0
4.29E+09,272,0
0,276,3
0,262,0
0,273,0
0,441,0
0,275,0
0,274,0
0,265,0
0,269,0
0,279,0
0,306,4
0,277,5
0,272,0
0,277,0
0,260,0
0,277,0
0,271,0
0,276,0
0,271,0
0,277,0
0,276,4
0,275,0
0,272,0
0,263,0
0,273,5
0,268,0
0,272,0
4.29E+09,341,4
0,272,0
0,276,0
0,271,0
0,277,5
0,270,0
0,278,0
0,270,0
0,274,0
0,274,0
0,265,0
0,299,0
0,275,0
0,270,0
0,263,0
0,273,4
0,275,0
0,271,0
24,276,0
0,270,0
0,276,3
0,271,5
0,277,3
0,275,0
4.29E+09,372,0
0,260,0
0,278,0
0,263,0
0,277,0
0,261,0
0,275,0
0,262,0
0,275,0
4.29E+09,435,0
0,278,0
0,272,0
0,275,0
0,268,0
0,265,0
0,260,0
0,275,0
0,274,0
0,275,0
0,264,0
24,277,3
0,272,0
0,278,4
0,269,0
0,276,4
0,264,0
0,315,0
0,269,0
0,267,0
0,260,0
0,267,0
0,261,0
0,276,0
0,260,0
0,278,0
0,271,0
0,275,0
0,269,0
0,268,0
0,275,4
0,278,0
0,263,0
0,271,0
0,268,0
0,274,0
0,270,0
0,271,0
0,271,0
0,266,0
0,273,0
0,279,0
0,263,0
0,274,0
0,272,0
0,275,0
0,269,0
0,278,3
0,272,0
0,272,0
0,265,0
0,276,0
0,271,0
0,275,0
0,271,0
0,267,0
0,272,0
0,278,5
0,259,0
0,267,0
4.29E+09,308,0
0,277,0
0,275,0
0,274,0
0,272,0
0,274,0
0,270,0
0,264,0
0,267,4
0,267,0
0,271,0
0,275,0
0,274,0
0,275,0
0,275,0
0,266,0
0,275,0
0,276,0
0,272,5
0,277,4
0,260,0
0,276,0
0,272,0
0,276,0
0,270,0
0,275,4
0,268,0
0,274,0
0,273,5
0,276,0
0,262,0
0,263,0
0,263,0
0,278,0
0,274,5
0,263,0
0,272,0
0,271,0
0,272,0
0,273,0
0,271,0
0,277,0
0,261,0
0,274,0
0,269,0
0,268,0
0,259,0
0,277,0
4.29E+09,460,0
0,276,0
0,275,0
0,268,0
0,269,0
0,265,0
0,278,0
0,277,5
0,270,0
0,282,3
0,272,0
0,263,0
0,265,0
0,265,0
0,273,0
0,277,5
0,276,4
0,273,0
0,275,5
0,275,0
0,273,5
0,278,0
0,260,0
0,275,0
0,263,0
0,274,0
0,262,0
0,276,0
0,272,0
0,280,0
0,271,0
0,273,0
0,255,0
0,276,0
0,264,0
0,273,0
0,261,0
0,270,0
0,268,0
0,280,0
0,274,0
0,277,0
0,288,0
0,279,0
0,262,0
0,282,4
0,266,0
0,274,0
0,277,0
0,278,0
0,273,0
0,265,0
4.29E+09,274,0
0,263,0
0,274,5
0,275,0
0,273,0
0,260,0
0,271,0
0,276,0
0,260,0
0,290,0
0,419,0
0,272,0
0,278,0
0,278,0
0,291,0
4.29E+09,464,0
0,308,0
0,274,0
0,264,0
0,294,0
0,278,5
0,295,3
0,271,0
0,281,0
0,278,0
0,279,1
0,261,0
0,276,5
0,297,0
0,275,0
0,304,0
0,276,0
0,273,5
0,276,4
0,271,4
0,277,5
0,269,0
0,306,0
0,271,0
0,273,0
0,271,0
0,277,4
0,299,4
0,278,0
0,270,0
0,273,0
0,359,0
0,276,0
0,274,0
0,302,0
0,262,0
0,273,0
0,261,0
0,277,5
0,270,0
0,277,0
0,270,0
0,271,0
0,273,0
0,274,0
0,273,4
0,276,0
0,272,0
0,267,0
0,275,4
0,264,0
0,261,0
0,267,0
0,271,0
0,265,0
4.29E+09,367,0
2324,278,0
0,275,0
0,277,0
0,273,0
0,278,0
0,259,0
0,273,0
0,275,0
0,276,4
0,275,5
0,274,3
0,264,0
0,265,0
0,265,0
0,279,5
24,264,0
0,268,0
0,272,3
0,273,0
0,274,0
0,266,0
0,275,4
0,276,0
0,275,0
0,259,0
0,274,0
0,278,2
